Age,Is_Senior,Marital_Status,Married_Premium_Discount,Prior_Insurance,Prior_Insurance_Premium_Adjustment,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Policy_Adjustment,Premium_Amount,Safe_Driver_Discount,Multi_Policy_Discount,Bundling_Discount,Total_Discounts,Source_of_Lead,Time_Since_First_Contact,Conversion_Status,Website_Visits,Inquiries,Quotes_Requested,Time_to_Conversion,Credit_Score,Premium_Adjustment_Credit,Region,Premium_Adjustment_Region,Total_discount_impact,Claim_Ratio
31,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,1,0,50,Online,21,1,6,3,2,12,749,-50,Urban,100,0.021404109589041095,0.021404109589041095
32,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2250,0,0,1,50,Referral,10,0,6,1,3,99,689,50,Suburban,50,0.022222222222222223,0.0
45,0,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,2100,0,1,0,50,Online,22,1,4,2,3,11,643,50,Urban,100,0.023809523809523808,0.0
75,1,Single,0,1-5 years,50,0,0,0,Liability-Only,-200,2000,1,0,0,50,Online,25,0,9,1,3,99,702,-50,Urban,100,0.025,0.0
29,0,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,2100,0,1,0,50,Online,3,1,5,3,2,4,654,50,Urban,100,0.023809523809523808,0.0
33,0,Single,0,>5 years,0,0,1,0,Full Coverage,0,2150,0,1,0,50,Online,7,1,4,4,1,5,662,50,Rural,0,0.023255813953488372,0.0
39,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,1,0,50,Agent,15,0,7,1,3,99,712,-50,Urban,100,0.021872265966754154,0.0
45,0,Divorced,0,>5 years,0,2,0,100,Full Coverage,0,2350,0,1,0,50,Online,4,0,5,0,1,99,634,50,Urban,100,0.02127659574468085,0.0425531914893617
43,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,0,0,0,0,Referral,17,1,5,1,3,4,697,50,Rural,0,0.0,0.0
59,1,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2386,0,0,0,0,Referral,13,1,4,2,3,10,744,-50,Urban,100,0.0,0.020955574182732608
18,0,Married,86,1-5 years,50,2,1,200,Full Coverage,0,2486,1,0,0,50,Agent,22,1,4,3,1,3,718,-50,Urban,100,0.02011263073209976,0.08045052292839903
18,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2236,0,0,0,0,Online,20,0,11,2,1,99,644,50,Urban,100,0.0,0.0
32,0,Married,86,1-5 years,50,2,1,200,Full Coverage,0,2486,0,0,0,0,Agent,1,0,6,2,3,99,735,-50,Suburban,50,0.0,0.08045052292839903
56,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,21,0,1,0,2,99,803,-50,Urban,100,0.0,0.0
18,0,Single,0,<1 year,100,1,0,50,Liability-Only,-200,2100,1,0,0,50,Referral,12,1,1,5,1,2,718,-50,Urban,100,0.023809523809523808,0.023809523809523808
18,0,Single,0,1-5 years,50,2,0,100,Liability-Only,-200,2150,0,0,0,0,Agent,13,1,3,1,3,3,630,50,Rural,0,0.0,0.046511627906976744
48,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2186,0,1,0,50,Online,1,0,4,1,2,99,698,50,Urban,100,0.022872827081427266,0.0
43,0,Married,86,>5 years,0,1,0,50,Liability-Only,-200,2136,0,0,0,0,Agent,1,1,7,3,3,1,790,-50,Urban,100,0.0,0.023408239700374533
23,0,Single,0,>5 years,0,0,1,0,Liability-Only,-200,2000,0,0,0,0,Online,11,1,6,4,3,14,712,-50,Urban,100,0.0,0.0
25,0,Single,0,1-5 years,50,0,2,0,Liability-Only,-200,2000,0,1,0,50,Referral,21,1,4,3,1,1,631,50,Rural,0,0.025,0.0
25,0,Widowed,0,1-5 years,50,0,1,0,Liability-Only,-200,2050,0,1,1,100,Online,20,1,5,2,1,10,698,50,Urban,100,0.04878048780487805,0.0
41,0,Married,86,<1 year,100,2,2,400,Full Coverage,0,2736,0,0,0,0,Agent,28,1,3,3,2,10,726,-50,Suburban,50,0.0,0.14619883040935672
30,0,Divorced,0,1-5 years,50,0,0,0,Liability-Only,-200,2150,0,0,0,0,Online,27,1,2,2,3,11,689,50,Urban,100,0.0,0.0
47,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,0,0,0,Agent,10,1,6,2,3,8,669,50,Rural,0,0.0,0.0
18,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2000,0,1,0,50,Online,22,1,3,0,3,3,721,-50,Suburban,50,0.025,0.0
27,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,1,0,0,50,Online,16,0,2,3,1,99,666,50,Rural,0,0.021404109589041095,0.021404109589041095
23,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2286,0,0,0,0,Online,3,1,7,2,3,5,751,-50,Suburban,50,0.0,0.021872265966754154
36,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2386,0,0,0,0,Referral,20,1,10,2,2,4,661,50,Urban,100,0.0,0.0
31,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,0,0,Online,13,1,6,1,3,5,717,-50,Suburban,50,0.0,0.0
51,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,0,0,0,Online,19,0,4,1,2,99,666,50,Rural,0,0.0,0.0
18,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,29,1,5,2,3,11,748,-50,Rural,0,0.0,0.0
40,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2050,0,0,0,0,Referral,18,1,6,2,3,7,713,-50,Suburban,50,0.0,0.0
48,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Agent,20,0,4,3,2,99,655,50,Rural,0,0.0,0.0
67,1,Single,0,1-5 years,50,1,1,100,Liability-Only,-200,1950,0,1,1,100,Online,18,1,1,3,2,6,758,-50,Rural,0,0.05128205128205128,0.05128205128205128
32,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2436,1,0,0,50,Referral,13,1,9,2,2,9,675,50,Urban,100,0.020525451559934318,0.020525451559934318
44,0,Widowed,0,>5 years,0,0,1,0,Liability-Only,-200,1950,0,0,0,0,Agent,14,1,10,2,2,2,706,-50,Suburban,50,0.0,0.0
18,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2250,0,1,0,50,Agent,26,1,5,1,2,2,638,50,Suburban,50,0.022222222222222223,0.0
18,0,Married,86,<1 year,100,0,1,0,Liability-Only,-200,2186,0,0,0,0,Online,1,0,3,3,3,99,721,-50,Urban,100,0.0,0.0
52,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,1,0,0,50,Online,16,0,3,4,3,99,724,-50,Urban,100,0.021872265966754154,0.0
39,0,Single,0,1-5 years,50,0,1,0,Liability-Only,-200,2000,0,1,0,50,Agent,21,1,3,5,2,5,709,-50,Urban,100,0.025,0.0
57,1,Single,0,>5 years,0,0,0,0,Full Coverage,0,2150,0,0,0,0,Online,27,1,4,2,3,10,716,-50,Suburban,50,0.0,0.0
19,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2236,0,1,0,50,Online,22,0,6,1,1,99,654,50,Urban,100,0.022361359570661897,0.022361359570661897
47,0,Divorced,0,1-5 years,50,2,0,100,Full Coverage,0,2350,0,1,0,50,Referral,15,0,4,0,1,99,641,50,Suburban,50,0.02127659574468085,0.0425531914893617
68,1,Single,0,1-5 years,50,3,0,150,Full Coverage,0,2350,1,0,0,50,Agent,21,1,2,4,2,12,728,-50,Urban,100,0.02127659574468085,0.06382978723404255
46,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2200,0,0,0,0,Online,11,1,7,3,2,10,744,-50,Suburban,50,0.0,0.0
44,0,Married,86,>5 years,0,2,0,100,Full Coverage,0,2386,0,0,0,0,Online,30,1,7,2,1,5,637,50,Rural,0,0.0,0.041911148365465216
40,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2386,0,1,0,50,Online,10,0,3,2,3,99,641,50,Suburban,50,0.020955574182732608,0.020955574182732608
18,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2086,0,0,0,0,Online,15,1,5,3,2,12,785,-50,Rural,0,0.0,0.0
60,1,Divorced,0,>5 years,0,1,0,50,Liability-Only,-200,1900,1,1,0,100,Agent,20,1,1,2,2,5,804,-50,Suburban,50,0.05263157894736842,0.02631578947368421
30,0,Married,86,>5 years,0,1,0,50,Liability-Only,-200,2086,0,1,0,50,Referral,6,0,9,0,1,99,744,-50,Urban,100,0.023969319271332695,0.023969319271332695
47,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2436,0,0,0,0,Online,1,0,3,1,3,99,562,50,Urban,100,0.0,0.0
18,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,0,0,0,0,Online,18,0,4,4,2,99,717,-50,Urban,100,0.0,0.0
22,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2436,0,0,0,0,Online,29,1,9,2,2,13,700,50,Suburban,50,0.0,0.020525451559934318
61,1,Single,0,>5 years,0,0,0,0,Liability-Only,-200,1950,0,0,0,0,Agent,7,1,6,3,1,5,781,-50,Suburban,50,0.0,0.0
34,0,Widowed,0,>5 years,0,1,0,50,Liability-Only,-200,2150,0,0,0,0,Online,6,1,6,4,3,12,630,50,Urban,100,0.0,0.023255813953488372
61,1,Married,86,>5 years,0,1,0,50,Full Coverage,0,2386,0,0,0,0,Agent,14,0,5,3,2,99,638,50,Suburban,50,0.0,0.020955574182732608
38,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2286,0,0,0,0,Online,28,1,5,4,1,8,747,-50,Urban,100,0.0,0.0
18,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2300,0,0,0,0,Online,27,1,4,3,1,7,726,-50,Urban,100,0.0,0.021739130434782608
53,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2236,0,1,0,50,Referral,13,1,5,0,2,4,653,50,Urban,100,0.022361359570661897,0.0
31,0,Widowed,0,1-5 years,50,0,1,0,Full Coverage,0,2300,0,0,1,50,Online,2,0,10,1,1,99,690,50,Urban,100,0.021739130434782608,0.0
50,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,10,1,4,3,1,14,709,-50,Urban,100,0.0,0.0
40,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2350,0,0,0,0,Online,12,1,5,2,1,1,655,50,Urban,100,0.0,0.0
18,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2086,0,0,0,0,Online,21,0,2,2,1,99,729,-50,Suburban,50,0.0,0.0
42,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,0,0,0,Online,6,1,7,6,1,6,725,-50,Suburban,50,0.0,0.0
72,1,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2086,0,1,0,50,Referral,23,0,6,3,3,99,759,-50,Suburban,50,0.023969319271332695,0.023969319271332695
47,0,Married,86,>5 years,0,0,2,0,Full Coverage,0,2236,0,0,0,0,Online,8,0,3,0,2,99,827,-50,Suburban,50,0.0,0.0
39,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2236,0,1,0,50,Online,21,0,5,6,3,99,728,-50,Suburban,50,0.022361359570661897,0.0
56,1,Widowed,0,>5 years,0,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,27,0,7,2,1,99,753,-50,Urban,100,0.0,0.0
43,0,Divorced,0,1-5 years,50,2,0,100,Full Coverage,0,2400,1,0,0,50,Online,18,1,2,0,2,6,651,50,Urban,100,0.020833333333333332,0.041666666666666664
43,0,Single,0,>5 years,0,2,0,100,Liability-Only,-200,2050,0,1,0,50,Online,1,1,3,3,2,11,810,-50,Urban,100,0.024390243902439025,0.04878048780487805
23,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,22,0,2,5,1,99,777,-50,Urban,100,0.0,0.0
43,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,6,0,3,2,2,99,692,50,Suburban,50,0.0,0.0
55,1,Single,0,>5 years,0,0,1,0,Full Coverage,0,2100,0,0,0,0,Agent,10,0,1,1,1,99,754,-50,Rural,0,0.0,0.0
27,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2286,0,0,0,0,Agent,7,1,7,1,1,3,700,50,Urban,100,0.0,0.021872265966754154
61,1,Widowed,0,1-5 years,50,1,0,50,Full Coverage,0,2250,0,0,0,0,Online,17,1,4,2,2,7,743,-50,Suburban,50,0.0,0.022222222222222223
38,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2436,0,0,0,0,Online,7,0,2,2,2,99,623,50,Urban,100,0.0,0.0
26,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,0,0,0,0,Referral,28,1,5,4,1,6,736,-50,Rural,0,0.0,0.0
54,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,0,0,0,Online,20,0,6,2,2,99,728,-50,Suburban,50,0.0,0.021404109589041095
35,0,Single,0,<1 year,100,2,0,100,Full Coverage,0,2350,0,1,0,50,Online,2,1,1,1,1,12,649,50,Rural,0,0.02127659574468085,0.0425531914893617
51,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,10,1,5,2,3,12,755,-50,Urban,100,0.0,0.0
35,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2186,0,0,0,0,Agent,15,0,4,2,3,99,708,-50,Urban,100,0.0,0.022872827081427266
39,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,9,0,5,1,2,99,633,50,Rural,0,0.0,0.0
47,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2086,0,0,0,0,Online,8,1,8,1,2,4,713,-50,Suburban,50,0.0,0.0
44,0,Married,86,>5 years,0,0,1,0,Full Coverage,0,2236,0,1,0,50,Online,10,0,9,1,2,99,723,-50,Urban,100,0.022361359570661897,0.0
18,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2386,0,1,0,50,Online,28,0,5,3,1,99,636,50,Urban,100,0.020955574182732608,0.0
23,0,Married,86,>5 years,0,1,0,50,Liability-Only,-200,2136,0,0,0,0,Agent,12,0,5,1,3,99,684,50,Rural,0,0.0,0.023408239700374533
53,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2186,0,0,0,0,Online,3,1,0,0,2,5,665,50,Suburban,50,0.0,0.0
38,0,Divorced,0,1-5 years,50,0,2,0,Liability-Only,-200,2100,0,1,0,50,Online,1,0,7,1,1,99,669,50,Urban,100,0.023809523809523808,0.0
32,0,Single,0,<1 year,100,1,0,50,Liability-Only,-200,2100,0,1,0,50,Online,21,1,3,2,3,14,637,50,Rural,0,0.023809523809523808,0.023809523809523808
19,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2150,0,0,0,0,Online,8,1,7,1,3,11,647,50,Suburban,50,0.0,0.0
23,0,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2336,1,0,0,50,Referral,18,0,6,0,1,99,763,-50,Suburban,50,0.021404109589041095,0.04280821917808219
18,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2236,0,0,0,0,Agent,12,0,7,1,3,99,778,-50,Rural,0,0.0,0.0
38,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2336,0,0,0,0,Online,24,0,4,2,2,99,628,50,Rural,0,0.0,0.021404109589041095
31,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2186,0,0,0,0,Referral,9,1,8,0,1,12,661,50,Suburban,50,0.0,0.0
25,0,Married,86,>5 years,0,0,2,0,Liability-Only,-200,2036,0,0,0,0,Online,27,0,4,2,1,99,740,-50,Suburban,50,0.0,0.0
38,0,Divorced,0,>5 years,0,0,2,0,Liability-Only,-200,2000,0,0,0,0,Online,6,0,6,1,3,99,701,-50,Urban,100,0.0,0.0
45,0,Widowed,0,<1 year,100,0,1,0,Full Coverage,0,2250,0,1,0,50,Online,8,1,2,3,1,2,638,50,Rural,0,0.022222222222222223,0.0
71,1,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2486,0,0,0,0,Online,25,1,8,4,1,1,680,50,Urban,100,0.0,0.02011263073209976
18,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2236,0,1,0,50,Agent,24,1,9,1,2,11,781,-50,Rural,0,0.022361359570661897,0.022361359570661897
57,1,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,2050,0,0,0,0,Online,10,0,4,4,2,99,776,-50,Urban,100,0.0,0.0
54,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2036,1,1,0,100,Online,5,0,3,2,1,99,689,50,Rural,0,0.04911591355599214,0.0
28,0,Single,0,>5 years,0,0,1,0,Full Coverage,0,2150,1,0,0,50,Agent,8,1,6,2,3,9,784,-50,Urban,100,0.023255813953488372,0.0
43,0,Widowed,0,>5 years,0,0,1,0,Liability-Only,-200,2050,0,0,0,0,Online,25,1,9,1,1,14,665,50,Suburban,50,0.0,0.0
33,0,Widowed,0,>5 years,0,0,0,0,Liability-Only,-200,2100,0,0,0,0,Online,10,1,9,2,2,8,660,50,Urban,100,0.0,0.0
42,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,0,1,0,50,Online,3,1,9,2,1,6,715,-50,Suburban,50,0.02455795677799607,0.0
62,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2436,0,0,0,0,Online,23,0,6,2,3,99,698,50,Urban,100,0.0,0.0
49,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2386,0,0,0,0,Online,25,0,4,2,1,99,623,50,Suburban,50,0.0,0.0
47,0,Divorced,0,1-5 years,50,0,0,0,Liability-Only,-200,2100,0,0,0,0,Online,18,1,6,5,2,14,678,50,Suburban,50,0.0,0.0
33,0,Widowed,0,1-5 years,50,1,0,50,Full Coverage,0,2300,0,0,0,0,Online,22,1,6,1,2,12,689,50,Rural,0,0.0,0.021739130434782608
18,0,Single,0,1-5 years,50,0,2,0,Full Coverage,0,2150,0,0,0,0,Online,7,1,6,4,2,14,748,-50,Rural,0,0.0,0.0
36,0,Single,0,>5 years,0,0,1,0,Full Coverage,0,2200,0,0,0,0,Online,9,1,6,2,3,14,730,-50,Urban,100,0.0,0.0
58,1,Single,0,>5 years,0,0,0,0,Full Coverage,0,2000,1,1,1,150,Online,7,1,4,1,2,8,708,-50,Suburban,50,0.075,0.0
18,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2150,1,0,0,50,Online,22,0,6,1,2,99,743,-50,Rural,0,0.023255813953488372,0.023255813953488372
24,0,Divorced,0,>5 years,0,0,0,0,Full Coverage,0,2100,1,0,0,50,Online,22,1,6,3,3,1,727,-50,Suburban,50,0.023809523809523808,0.0
41,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2350,0,0,0,0,Referral,8,1,3,3,3,2,612,50,Urban,100,0.0,0.0
25,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2250,0,0,0,0,Referral,25,1,3,1,2,13,831,-50,Suburban,50,0.0,0.0
28,0,Married,86,>5 years,0,0,1,0,Full Coverage,0,2236,0,0,0,0,Referral,16,1,3,0,3,7,761,-50,Suburban,50,0.0,0.0
33,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2100,0,0,0,0,Online,11,0,6,4,2,99,763,-50,Rural,0,0.0,0.0
19,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,25,0,4,1,3,99,666,50,Rural,0,0.0,0.0
25,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2086,1,1,0,100,Agent,22,1,11,0,3,8,673,50,Rural,0,0.04793863854266539,0.0
50,0,Divorced,0,>5 years,0,1,1,100,Full Coverage,0,2250,0,0,0,0,Referral,15,0,3,0,3,99,716,-50,Suburban,50,0.0,0.044444444444444446
20,0,Single,0,<1 year,100,0,1,0,Full Coverage,0,2150,0,1,0,50,Online,27,0,3,0,3,99,701,-50,Rural,0,0.023255813953488372,0.0
18,0,Single,0,1-5 years,50,1,1,100,Full Coverage,0,2250,0,0,0,0,Online,14,0,5,1,3,99,837,-50,Rural,0,0.0,0.044444444444444446
30,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2436,0,1,0,50,Agent,17,1,9,2,3,2,654,50,Urban,100,0.020525451559934318,0.020525451559934318
50,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,1950,0,0,0,0,Online,15,0,3,4,3,99,770,-50,Suburban,50,0.0,0.0
37,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2236,1,0,0,50,Online,4,0,8,3,3,99,725,-50,Suburban,50,0.022361359570661897,0.0
33,0,Widowed,0,>5 years,0,2,0,100,Liability-Only,-200,2050,0,1,0,50,Online,13,0,2,1,3,99,771,-50,Urban,100,0.024390243902439025,0.04878048780487805
40,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2086,0,0,0,0,Online,24,0,8,3,3,99,707,-50,Suburban,50,0.0,0.0
18,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2250,0,0,0,0,Agent,29,1,3,0,1,14,736,-50,Suburban,50,0.0,0.022222222222222223
47,0,Single,0,>5 years,0,1,0,50,Liability-Only,-200,2000,1,1,0,100,Online,4,0,2,1,1,99,689,50,Suburban,50,0.05,0.025
45,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,1,0,0,50,Online,21,1,5,0,1,5,750,-50,Urban,100,0.021404109589041095,0.021404109589041095
33,0,Widowed,0,1-5 years,50,0,1,0,Full Coverage,0,2300,0,0,0,0,Agent,27,1,3,2,2,11,669,50,Suburban,50,0.0,0.0
55,1,Divorced,0,1-5 years,50,0,0,0,Liability-Only,-200,2000,0,1,0,50,Agent,26,1,2,3,3,13,715,-50,Urban,100,0.025,0.0
23,0,Married,86,>5 years,0,0,1,0,Liability-Only,-200,2136,1,0,0,50,Online,19,0,7,4,3,99,689,50,Urban,100,0.023408239700374533,0.0
56,1,Married,86,<1 year,100,0,1,0,Full Coverage,0,2286,0,0,0,0,Online,18,0,7,3,3,99,766,-50,Rural,0,0.0,0.0
42,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2136,0,0,0,0,Agent,19,0,7,2,3,99,737,-50,Suburban,50,0.0,0.023408239700374533
34,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,0,0,0,Agent,11,0,7,2,3,99,746,-50,Suburban,50,0.0,0.0
39,0,Divorced,0,1-5 years,50,0,0,0,Liability-Only,-200,1900,0,1,0,50,Online,6,1,4,0,2,3,756,-50,Rural,0,0.02631578947368421,0.0
38,0,Widowed,0,<1 year,100,1,1,100,Full Coverage,0,2400,0,0,0,0,Referral,10,1,8,1,3,14,753,-50,Urban,100,0.0,0.041666666666666664
58,1,Married,86,>5 years,0,3,0,150,Liability-Only,-200,2336,0,0,0,0,Online,8,0,4,4,3,99,636,50,Urban,100,0.0,0.0642123287671233
23,0,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2336,1,1,0,100,Online,20,1,7,1,3,13,677,50,Rural,0,0.04280821917808219,0.04280821917808219
28,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,4,1,3,0,2,13,752,-50,Urban,100,0.0,0.0
55,1,Married,86,1-5 years,50,0,2,0,Full Coverage,0,2386,0,1,0,50,Agent,20,0,9,4,3,99,647,50,Urban,100,0.020955574182732608,0.0
31,0,Married,86,>5 years,0,0,1,0,Full Coverage,0,2386,0,0,0,0,Online,4,0,8,1,1,99,580,50,Urban,100,0.0,0.0
53,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2186,0,0,0,0,Online,11,0,2,3,2,99,746,-50,Urban,100,0.0,0.0
65,1,Single,0,1-5 years,50,0,0,0,Liability-Only,-200,2100,0,0,0,0,Agent,8,1,5,2,1,4,641,50,Suburban,50,0.0,0.0
33,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,1950,0,0,0,0,Referral,19,1,7,1,1,8,819,-50,Suburban,50,0.0,0.0
50,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2300,0,1,0,50,Agent,1,0,8,0,3,99,638,50,Suburban,50,0.021739130434782608,0.0
22,0,Married,86,<1 year,100,2,1,200,Full Coverage,0,2636,0,1,0,50,Agent,21,0,3,0,2,99,699,50,Urban,100,0.01896813353566009,0.07587253414264036
51,0,Divorced,0,1-5 years,50,0,2,0,Full Coverage,0,2300,0,0,0,0,Online,17,1,7,2,1,1,613,50,Suburban,50,0.0,0.0
42,0,Single,0,>5 years,0,0,2,0,Full Coverage,0,2100,0,0,0,0,Online,22,1,5,3,3,4,715,-50,Rural,0,0.0,0.0
47,0,Divorced,0,<1 year,100,0,0,0,Full Coverage,0,2350,0,0,1,50,Online,21,1,4,1,1,4,677,50,Urban,100,0.02127659574468085,0.0
30,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2186,0,0,0,0,Agent,6,1,6,3,3,9,724,-50,Rural,0,0.0,0.0
18,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,1,0,50,Agent,21,0,5,1,2,99,767,-50,Urban,100,0.021404109589041095,0.021404109589041095
47,0,Divorced,0,1-5 years,50,1,0,50,Full Coverage,0,2300,0,0,0,0,Online,19,1,2,2,3,7,770,-50,Urban,100,0.0,0.021739130434782608
18,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2186,0,1,0,50,Agent,16,1,3,6,3,10,696,50,Urban,100,0.022872827081427266,0.0
35,0,Married,86,>5 years,0,1,1,100,Liability-Only,-200,2186,0,0,0,0,Online,28,1,6,2,1,12,798,-50,Urban,100,0.0,0.04574565416285453
54,0,Widowed,0,1-5 years,50,0,1,0,Full Coverage,0,2300,0,0,0,0,Online,26,1,3,4,2,13,699,50,Suburban,50,0.0,0.0
42,0,Single,0,1-5 years,50,1,1,100,Full Coverage,0,2250,0,0,0,0,Online,11,1,7,2,1,14,814,-50,Rural,0,0.0,0.044444444444444446
69,1,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,1950,0,1,0,50,Online,26,1,7,1,3,10,718,-50,Suburban,50,0.02564102564102564,0.0
55,1,Single,0,<1 year,100,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,25,1,5,2,1,13,700,50,Rural,0,0.0,0.0
30,0,Single,0,<1 year,100,1,1,100,Full Coverage,0,2300,0,0,0,0,Online,16,1,0,1,3,8,819,-50,Rural,0,0.0,0.043478260869565216
40,0,Married,86,<1 year,100,1,0,50,Liability-Only,-200,2236,0,0,0,0,Agent,12,0,3,2,2,99,721,-50,Urban,100,0.0,0.022361359570661897
39,0,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2436,0,0,0,0,Agent,1,0,5,2,3,99,716,-50,Urban,100,0.0,0.041050903119868636
18,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2400,0,0,0,0,Agent,12,0,5,0,3,99,679,50,Urban,100,0.0,0.0
25,0,Married,86,>5 years,0,0,1,0,Liability-Only,-200,2136,0,0,0,0,Agent,23,1,8,1,2,4,699,50,Suburban,50,0.0,0.0
31,0,Married,86,>5 years,0,1,1,100,Full Coverage,0,2286,0,1,0,50,Agent,3,0,5,0,1,99,717,-50,Suburban,50,0.021872265966754154,0.04374453193350831
18,0,Single,0,<1 year,100,1,0,50,Full Coverage,0,2350,0,0,0,0,Online,18,1,5,3,3,1,780,-50,Urban,100,0.0,0.02127659574468085
40,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2150,0,0,0,0,Online,12,0,3,2,3,99,744,-50,Rural,0,0.0,0.0
